source_database,source_file,record_type,title,abstract,journal,year,authors,doi,pmid,accession_number,query_id
wos,WoS-queryA2.ris,JOUR,Association of hyperfibrinolysis with poor prognosis in refractory circulatory arrest: implications for extracorporeal cardiopulmonary resuscitation,"Background: Identifying candidates for extracorporeal cardiopulmonary resuscitation (eCPR) is challenging, and novel predictive markers are urgently needed. Hyperfibrinolysis is linked to tissue hypoxia and is associated with poor outcomes in out-of-hospital cardiac arrest (OHCA). Rotational thromboelastometry (ROTEM) can detect or rule out hyperfibrinolysis, and could, therefore, provide decision support for initiation of eCPR. We explored early detection of hyperfibrinolysis in patients with refractory OHCA referred for eCPR. Methods: We analysed ROTEM results and resuscitation parameters of 57 adult patients with ongoing OHCA who presented to our ICU for eCPR evaluation. Results: Hyperfibrinolysis, defined as maximum lysis > 15%, was present in 36 patients (63%) and was associated with higher serum lactate, lower arterial blood pH, and increased low-flow intervals. Of 42 patients who achieved return of circulation, 28 had a poor 30-day outcome. The incidence of hyperfibrinolysis was higher in the poor outcome group compared with patients with good outcomes (75% [21 of 28] vs 7.1% [1 of 14]; P<0.001). < 0.001). The ratio of EXTEM A5 to lactate concentration showed good predictive value in detecting hyperfibrinolysis (AUC of 0.89 [95% confidence interval 0.8-1]). Conclusions: Hyperfibrinolysis was common in patients with refractory cardiac arrest, and was associated with poor prognosis. The combination of high lactate with early clot firmness values, such as EXTEM A5, appears promising for early detection of hyperfibrinolysis. This finding could facilitate decisions to perform eCPR, particularly for patients with prolonged low-flow duration but lacking hyperfibrinolysis.",BRITISH JOURNAL OF ANAESTHESIA,2024,"Magomedov, A; Kruse, JM; Zickler, D; Kunz, JV; Koerner, R; Piper, SK; Kamhieh-Milz, J; Eckardt, KU; Nee, J",10.1016/j.bja.2024.05.034,,WOS:001292828500001,A
wos,WoS-queryA2.ris,JOUR,Experiencing Out-of-Hospital Cardiac Arrest: Significant Others' Lifeworld Perspective,"When patients suffer out-of-hospital cardiac arrests (OHCA), significant others find themselves with no choice about being there. After the event they are often left with unanswered questions about the life-threatening circumstances, or the patient's death, or emergency treatment and future needs. When it is unclear how the care and the event itself will affect significant others' well-being, prehospital emergency personnel face ethical decisions. In this article we describe the experiences of significant others present at OHCA, focusing on ethical aspects and values. Using a lifeworld phenomenological approach, 7 significant others were interviewed. The essence of the phenomenon of OHCA can be stated as unreality in the reality, which is characterized by overwhelming responsibility. The significant others experience inadequacy and limitation, they move between hope and hopelessness, and they struggle with ethical considerations and an insecurity about the future. The study findings show how significant others' sense of an OHCA situation, when life is trembling, can threaten values deemed important for a good life.",QUALITATIVE HEALTH RESEARCH,2009,"Bremer, A; Dahlberg, K; Sandman, L",10.1177/1049732309348369,,WOS:000270463500004,A
wos,WoS-queryA2.ris,JOUR,Disrupted Lives: Caregivers' Experiences of In-Hospital Cardiac Arrest Survivors' Recovery 5Years Later,"Background: Survivors of in-hospital cardiac arrest (IHCA) experience ongoing physical and cognitive impairments, often requiring support from a caregiver at home afterwards. Caregivers are important in the survivor's recovery, yet there is little research specifically focused on their experiences once the survivor is discharged home. In this study, we highlight how caregivers for veteran IHCA survivors described and experienced their caregiver role, the strategies they used to fulfill their role, and the additional needs they still have years after the IHCA event.",JOURNAL OF THE AMERICAN HEART ASSOCIATION,2023,"Harrod, M; Hauschildt, K; Kamphuis, LA; Korpela, PR; Rouse, M; Nallamothu, BK; Iwashyna, TJ",10.1161/JAHA.122.028746,,WOS:001111277700005,A
wos,WoS-queryA2.ris,JOUR,Alterations in cognitive outcome between 3 and 12 months in survivors of out-of-hospital cardiac arrest,"Objectives: To prospectively investigate cognitive recovery from 3 to 12 months after resuscitation from out-of-hospital cardiac arrest (OHCA) and the associations between cognitive performance at 3 months and health-related quality of life (HRQL), psychological distress and work status after 12 months.",RESUSCITATION,2016,"Orbo, M; Aslaksen, PM; Larsby, K; Schäfer, C; Tande, PM; Anke, A",10.1016/j.resuscitation.2016.05.017,,WOS:000381647900031,A
wos,WoS-queryA2.ris,JOUR,The relationship between liver cyst volume and QOL in Japanese ADPKD patients,"Background Although it is widely accepted that the autosomal dominant polycystic kidney disease (ADPKD) patients with large liver cysts have a significant decrement in quality of life (QOL), there is insufficient evidence that clearly demonstrates the relationship between the size of the liver cysts and QOL. Therefore, we started this prospective longitudinal study to investigate the impact of liver cysts on QOL. Methods We grouped the 111 included ADPKD patients into 4 groups (control group A; < 25%, group B; 25-49%, group C; 50-75%, group D; > 75%) according to liver cysts-parenchyma ratio (CPR). QOL was measured by FANLTC + FACT-Hep scores. We compared QOL scores and several clinical parameters amongst these groups for 3 years. Results The number of patients in group A, B, C, and D was 31, 14, 14, and 23, respectively. Although there were no significant differences in AST (p = 0.107), ALT (p = 0.925), and serum albumin (p = 0.212) between the four groups, platelet count was significantly decreased along with the extension of cyst volume (p = 0.030). Overall, the mean FANLTC and FACT-Hep scores were 71.8 +/- 12.5, and 32.4 +/- 5.8, respectively. FANLTC (p = 0.017) and FACT-Hep scores (p = 0.003) were significantly decreased with increasing cyst volume. From the data collected at the time of registration, multivariate linear regression analysis demonstrated that the CPR had a significant influence on FANLTC and FACT-Hep scores. Conclusion In this cross-sectional and prospective longitudinal study, we demonstrate the relationship between liver cyst volume and QOL in ADPKD patients. We hope to establish the long-term influence on QOL in this ongoing prospective longitudinal study.",CLINICAL AND EXPERIMENTAL NEPHROLOGY,2020,"Muto, S; Ando, M; Nishio, S; Hanaoka, K; Ubara, Y; Narita, I; Kamura, K; Mochizuki, T; Tsuchiya, K; Tsuruya, K; Horie, S",10.1007/s10157-019-01830-6,,WOS:000523573700004,A
wos,WoS-queryA2.ris,JOUR,Global Cerebral Ischemia: Synaptic and Cognitive Dysfunction,"Cardiopulmonary arrest is one of the leading causes of death and disability, primarily occurring in the aged population. Numerous global cerebral ischemia animal models induce neuronal damage similar to cardiac arrest. These global cerebral ischemia models range from vessel occlusion to total cessation of cardiac function, both of which have allowed for the investigation of this multifaceted disease and detection of numerous agents that are neuroprotective. Synapses endure a variety of alterations after global cerebral ischemia from the resulting excitotoxicity and have been a major target for neuroprotection; however, neuroprotective agents have proven unsuccessful in clinical trials, as neurological outcomes have not displayed significant improvements in patients. A majority of these neuroprotective agents have specific neuronal targets, where the success of future neuroprotective agents may depend on non-specific targets and numerous cognitive improvements. This review focuses on the different models of global cerebral ischemia, neuronal synaptic alterations, synaptic neuroprotection and behavioral tests that can be used to determine deficits in cognitive function after global cerebral ischemia.",CURRENT DRUG TARGETS,2013,"Neumann, JT; Cohan, CH; Dave, KR; Wright, CB; Perez-Pinzon, MA",,,WOS:000316871200004,A
wos,WoS-queryA2.ris,JOUR,Perioperative and late outcomes of laparoscopic fundoplication for neurologically impaired children with gastro-esophageal reflux disease,"Background Persistent gastro-esophageal reflux (GER) due to various pathological factors often results in overt clinical symptoms and signs, which is termed as gastro-esophageal reflux disease (GERD). Affected children usually present with failure to thrive, recurrent pneumonia or apnea. Many neurologically impaired children have symptoms related to GERD. Although laparoscopic fundoplication has been established to be an effective treatment modality for children with GERD, data on its role and long-term efficacy for neurologically impaired patients remain sparse. The aim of this study was to review the results of such patients who underwent laparoscopic fundoplication.",CHINESE MEDICAL JOURNAL,2012,"Wong, KKY; Liu, XL",10.3760/cma.j.issn.0366-6999.2012.21.029,,WOS:000311265200029,A
wos,WoS-queryA2.ris,JOUR,Recent Trends in the Management of Bladder Exstrophy: The Gordian Knot Has Not Yet Been Cut,"Although enormous effort has been made to further improve the operative techniques worldwide, the management of bladder exstrophy (BE) remains one of the most significant challenges in pediatric urology. Today it is universally agreed that successful and gentle initial bladder closure is decisive for favorable long-term outcome with regard to bladder capacity, renal function and continence. Due to a number of reasons, including a lack of comparable multicenter studies, a range of concepts is currently used to achieve successful primary closure. We review the literature of the last 15 years on the current concepts of bladder exstrophy repair with regard to the time of primary closure (initial vs. delayed closure), the concepts of primary closure (single-stage vs. staged approach; without osteotomy vs. osteotomy) and their outcomes. There is a worldwide lack of multicenter outcome studies with adequate patient numbers and precisely defined outcome parameters, based on the use of validated instruments. The modern staged repair (MRSE) in different variations, the complete primary reconstruction of exstrophy (CPRE), and the radical soft-tissue mobilization (RSTM) had been the most extensively studied and reported procedures. These major concepts are obligatory stable now for more than 20 years. Nevertheless, there are still a lot of open-ended questions e.g., on the potential for development of the bladder template, on continence, on long-term orthopedic outcome, on sexuality and fertility and on quality of life. Management of BE remains difficult and controversial. Further, clinical research should focus on multi-institutional collaborative trials to determine the optimal approach.",FRONTIERS IN PEDIATRICS,2019,"Promm, M; Roesch, WH",10.3389/fped.2019.00110,,WOS:000462794800001,A
wos,WoS-queryA2.ris,JOUR,Coronary artery bypass graft outcome: The Trinidad and Tobago experience,"The study is a retrospective review of the demographic, clinical, angiographic, and operative data of the first 205 consecutive CABG operations performed by Caribbean Heart Care at the Eric Williams Medical Sciences Complex (EWMSC), Trinidad and Tobago, between November 1993 and December 1997. The aim of the study was to determine the in-hosptal and intermediate-term follow-up results. The mean age of patients was 59 +/- 10 years and 78% were male. Sixty-four per cent were of East Indian descent, whereas 16% were of African descent. Forty-eight per cent of the patients were hypertensive, 46% were diabetic, 33% had hyperlipidaemia, 20% had a recent history of cigarette smoking and 16% were obese. Sixty-five percent had a positive family history of ischaemic heart disease. The average time interval between angiography and surgery was 2.3 months, At the time of angiography, 63.5% of patients had Canadian Cardiac Society (CCS) class 3 or 4 angina. The mean ejection fraction was 61 +/- 15%. Wall motion abnormalities were seen in 67% of patients. Significant stenoses of the left anterior descending artery, right circumflex artery, circumflex and ramus coronary arteries were present in 91%, 78%, 54% and 5%, respectively. Many patients (67%) had severe diffuse disease on angiography. The mean intensive care stay was 2.2 +/- 0.8 days. In-hospital mortality was 3.9% (8/205). The most frequent post-operative complication was haemorrhage (2.6%). A cute renal failure occurred in 2.1%; pulmonary collapse, 1.6%; stroke, 1% and cardiac arrest, 1%. Both sternal wound infections and systemic sepsis occurred in 0.5%. Intermediate-term follow-up data were obtained for 92% (189/205). The duration of follow-up ranged from 1 to 5 years (mean 3.7 years). During the follow-up period, 7 patients (3.4%) died Angina severity was reduced from a mean CCS score of 2.61 +/- 0.95 before CABG to 1.22 +/- 0.55 at the time of follow-up (p < 0.0001). Overall 4-year mortality compared favourably with data from international studies, Among survivors, quality of life improved as evidenced by the reduction in the mean angina score.",WEST INDIAN MEDICAL JOURNAL,2000,"Thomas, CN; Brann, SH; Douglas, AR; Thomas, JM; Daniel, SC; Posthoff, C; Rampersad, KA; Angelini, GD",,,WOS:000171112000010,A
wos,WoS-queryA2.ris,JOUR,An improved thermal-compositional simulator for gas extraction from hydrate-bearing sediments at the field-scale,"Natural gas hydrate (NGH) is considered a highly promising clean energy resource, whose production involves complex multi-field processes. Field-scale simulation provides valuable insights for the economic development of hydrate. However, accurate and robust numerical simulators capable of capturing complex processes specific to hydrate production modeling have remained limited. In this study, a fully coupled thermal-hydraulic-chemical model for gas extraction from hydrate-bearing sediments (HBS) was developed based on a flexible thermalcompositional framework. The model enables simulating the non-isothermal, multi-phase, multi-component flow with hydrate kinetics in the sediments. Furthermore, several strategies were employed to improve the computational efficiency and robustness of field-scale simulations. To achieve this, an isenthalpic flash procedure for phase transition was proposed to ensure local mass and energy conservation. Also, phase-based variable reduction and CPR-preconditioning techniques were incorporated in the hydrate-related linear system. A fully implicit numerical procedure was finally implemented in a three-dimensional simulator named HydrateSys V1.0. The reliability of the enhanced simulator was validated through comparisons with three typical cases. The merit of the isenthalpic flash procedure proposed in this study was demonstrated through a numerical performance comparison. Further, a field-scale case was established to predict gas production and reservoir responses in a long-term simulation. The results demonstrated an improvement in computational performance, highlighting the CPR preconditioner's potential in large-scale hydrate model. Finally, a case for the SHSC2-4 well in the Shenhu area of the South China Sea was conducted under depressurization, demonstrating the applicability of this simulator.",COMPUTERS AND GEOTECHNICS,2025,"Tang, ZC; Lei, G; Gao, XW; You, ZG; Sun, JX; Ning, FL",10.1016/j.compgeo.2025.107521,,WOS:001547124700001,A
wos,WoS-queryA2.ris,JOUR,Early vigabatrin to augment GABAergic pathways in post-anoxic status epilepticus☆,"The outcomes of patients who experience status epilepticus during the post-cardiac arrest period, or post-anoxic status epilepticus (PASE), remain dismal despite advances in resuscitation. The combination of therapeutic nihilism and the refractoriness of seizures in a setting where pessimistic prognostic impressions prevail is likely the main driver of such poor outcomes. The resulting pervasive vicious cycle perpetuates this knowledge gap, whereby hypoxic-ischemic insults as the etiology for seizures remain a ubiquitous exclusion criterion for clinal trials in status epilepticus. Effective therapies targeting hyperexcitability resulting from hypoxic-ischemic brain injury are urgently needed. Early inhibition of gamma-aminobutyric acid (GABA) transaminase with vigabatrin holds potential as an effective adjunctive therapy for PASE. This scientific premise is based on the resulting halted GABA catabolism thereby promoting synergistic augmentation of GABAergic pathway when used in combination with positive GABAergic allosteric modulators. This paper is based on a lecture presented at the 9th London-Innsbruck Colloquium on Status Epilepticus and Acute Seizures, in London 8-10 April 2024.",EPILEPSY & BEHAVIOR,2024,"Maciel, CB; Ahmad, B; Giraldez, MJB; Eisenschenk, S; Ramsay, E; Maranchick, NF; Peloquin, CA; Hirsch, L; Busl, KM",10.1016/j.yebeh.2024.110082,,WOS:001334944600001,A
wos,WoS-queryA2.ris,JOUR,Empiric tenecteplase is associated with increased return of spontaneous circulation and short term survival in cardiac arrest patients unresponsive to standard interventions,Background: Prospective and retrospective studies have shown that empiric use of fibrinolytic agents in sudden cardiac arrest is safe and may improve outcomes in sudden cardiac arrest. Use of fibrinolytic agents for this indication is increasing in response to these data.,RESUSCITATION,2006,"Bozeman, WP; Kleiner, DM; Ferguson, KL",10.1016/j.resuscitation.2005.09.027,,WOS:000238591000008,A
wos,WoS-queryA2.ris,JOUR,Update of Sepsis in the Intensive Care Unit,"Sepsis, the most common cause of admission to an intensive care unit (ICU), has had an increased incidence and prevalence over the last years with a simultaneous decrease in its short-term mortality. Sepsis survivors are more frequently discharged from hospital and often experience long-term outcomes such as late mortality, immune dysfunction, secondary infections, impaired quality of life, and unplanned readmissions. Early recognition and management of sepsis have challenged emergency care and critical care physicians and nurses. New sepsis definitions were produced and the Surviving Sepsis Campaign (SSC) 2016 was updated recently. Although hospital readmissions after sepsis are common, associated risk factors and how to manage patients who survive an episode of sepsis still need clarification. The immune dysfunction caused by sepsis/septic shock is complex, persistent, affects inflammatory and anti-inflammatory systems, and might be associated with long-term outcomes of sepsis. Several randomized controlled trials (RCT) that analyzed new (and old) interventions in sepsis/septic shock are discussed in this review in parallel with the SSC 2016 recommendations and other guidelines when relevant. RCTs addressing incidence, treatment, and prevention of important sepsis-associated organ dysfunction such as the acute respiratory distress syndrome, acute kidney injury, and brain dysfunction are highlighted. Finally, we briefly discuss the need for novel targets, predictive biomarkers, and new designs of RCTs in sepsis. (C) 2017 S. Karger AG, Basel",JOURNAL OF INNATE IMMUNITY,2017,"Genga, KR; Russell, JA",10.1159/000477419,,WOS:000411498500002,A
wos,WoS-queryA2.ris,JOUR,A systematic review and meta-synthesis of the qualitative literature exploring the experiences and quality of life of survivors of a cardiac arrest,"Background: Survival following cardiac arrest and subsequent cardiopulmonary resuscitation (CPR) is increasing worldwide, mainly due to greater awareness of the symptoms of cardiac events and an increased attention to CPR training. Although patient outcomes remain unpredictable and quantitative studies suggest that the overall quality of life (QOL) is acceptable, it is valuable to synthesise qualitative studies exploring these phenomena in depth, providing a deeper knowledge of survivors' experiences and QOL.",EUROPEAN JOURNAL OF CARDIOVASCULAR NURSING,2017,"Haydon, G; van der Riet, P; Inder, K",10.1177/1474515117705486,,WOS:000411496500004,A
wos,WoS-queryA2.ris,JOUR,Effect of damage control strategy combining pre-hospital emergency treatment with in-hospital treatment on pelvic fracture complicated by multiple injuries,"Objective: To analyze the application value of damage control strategies combining pre-hospital emergency treatment with in-hospital treatment for multiple injuries in treating pelvic fracture complicated by multiple injuries. Methods: 120 patients with pelvic fracture complicated by multiple injuries admitted to our hospital from January 2020 to January 2023 were selected and divided into a damage control group (early temporary reduction after resuscitation, n = 60) and a control group (no reduction and resuscitation only, n = 60) by treatment methods. The control group was treated with conventional methods, while the damage control group was treated with the damage control strategy combining pre-hospital emergency treatment combined with inhospital treatment in addition to conventional methods. The mortality rate, complication rate, fracture reduction quality, long-term efficacy, and patient satisfaction of the two groups were compared. Results: The mortality rate of the damage control group was lower than that of the control group, and the difference has statistical significance (P<0.05); the incidence of infection, DIC, and MODS of the damage control group were lower than that of the control group, with the difference being statistically significant (P<0.05); the incidence of ARDS in the two groups is not that different (P>0.05); the fracture reduction quality and long-term therapeutic effect of patients in the two groups were statistically different, with the damage control group outperforming the control group in both aspects; the difference between the two groups in terms of patient satisfaction was statistically significant (P<0.05), with the patient satisfaction of the damage control group being higher than that of the control group. Conclusion: For patients with pelvic fracture, the application of the damage control strategy combining prehospital emergency treatment and in-hospital treatment is a boon to the standardization of the treatment process, the improvement of the treatment success rate and fracture reduction quality and the reduction of complications, and therefore is worth promoting in clinical practice. the early application of external fixation has helped with the definitive reduction at a time when the patuent was stable.",INJURY-INTERNATIONAL JOURNAL OF THE CARE OF THE INJURED,2024,"Chen, BJ",10.1016/j.injury.2024.111391,,WOS:001199248600001,A
wos,WoS-queryA2.ris,JOUR,Initial electrical frequency predicts survival and neurological outcome in out of hospital cardiac arrest patients with pulseless electrical activity,Background: Outcome is generally poor in out of hospital cardiac arrests (OHCA) with initial non-shockable rhythms. Termination of resuscitation rules facilitate early prognostication at the scene to cease resuscitation attempts in futile situations and to proceed advanced life support in promising conditions. As pulseless electrical activity (PEA) is present as first rhythm in every 4th OHCA we were interested if the initial electrical frequency in PEA predicts survival.,RESUSCITATION,2018,"Weiser, C; Poppe, M; Sterz, F; Herkner, H; Clodi, C; Schriefl, C; Warenits, A; Vossen, M; Schwameis, M; Nürnberger, A; Spiel, A",10.1016/j.resuscitation.2018.01.041,,WOS:000428989900017,A
wos,WoS-queryA2.ris,JOUR,Surgical stabilization of severe chest wall injury following cardiopulmonary resuscitation,"BACKGROUND Cardiopulmonary resuscitation (CPR) contributes to significant chest wall injury similar to blunt trauma. With benefits realized for surgical stabilization of rib fractures (SSRFs) for flail injuries and severely displaced fractures following trauma, SSRF for chest wall injury following CPR could be advantageous, provided good functional and neurologic outlook. Experience is limited. We present a review of patients treated with SSRF at our institution following CPR. METHODS A retrospective analysis of patients undergoing SSRF following CPR was performed between 2019 and 2020. Perioperative inpatient data were collected with outpatient follow-up as able. RESULTS Five patients underwent SSRF over the course of the 2-year interval. All patients required invasive ventilation preoperatively or had impending respiratory. Mean age was 59 +/- 12 years, with all patients being male. Inciting events for cardiac arrest included respiratory, ventricular tachycardia, ventricular fibrillation, pulseless electrical activity, and anaphylaxis. Time to operation was 6.6 +/- 3 days. Four patients demonstrated anterior flail injury pattern with or without sternal fracture, with one patient having multiple severely displaced fractures. Surgical stabilization of rib fracture was performed appropriately to restore chest wall stability. Mean intensive care unit length of stay was 9.8 +/- 6.4 days and overall hospital length of stay 24.6 +/- 13.2 days. Median postoperative ventilation was 2 days (range, 1-15 days) with two patients developing pneumonia and one requiring tracheostomy. There were no mortalities at 30 days. One patient expired in hospice after a prolonged hospitalization. Disposition destination was variable. No hardware complications were noted on outpatient follow-up, and all surviving patients were home. CONCLUSION Chest wall injuries are incurred frequently following CPR. Surgical stabilization of these injuries can be considered to promote ventilator liberation and rehabilitation. Careful patient selection is paramount, with surgery offered to those with reversible causes of arrest and good functional and neurologic outcome. Experience is early, with further investigation needed.",JOURNAL OF TRAUMA AND ACUTE CARE SURGERY,2022,"DeVoe, WB; Abourezk, M; Goslin, BJ; Saraswat, N; Kiel, B; Bach, JA; Suh, K; Eriksson, EA",10.1097/TA.0000000000003426,,WOS:000731994300022,A
